REGION,DATE,WEEK,HOLIDAY,Min_T,Max_T,AVG_T,RAIN,0:00:00,0:30:00,1:00:00,1:30:00,2:00:00,2:30:00,3:00:00,3:30:00,4:00:00,4:30:00,5:00:00,5:30:00,6:00:00,6:30:00,7:00:00,7:30:00,8:00:00,8:30:00,9:00:00,9:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00,AVG_ELE,TOTAL_ELE
NSW,2015/2/15,7,0,20.3,29.4,24.85,0.8,6864.23,6702.51,6513.32,6299.89,6105.68,5952.54,5892.63,5797.41,5813.99,5893.08,5943.67,6065.62,6155.48,6347.43,6597.85,6902.89,7118.82,7319.03,7511.29,7635.39,7678.36,7742.69,7837.36,7978,8099.08,8143.84,8284.31,8379.4,8564.47,8564.43,8557.67,8559.46,8632.42,8654.44,8798.97,8824.72,8745.7,8593.82,8475.68,8576.18,8566.36,8347.53,8044,7831.16,7610.07,7469.41,7231.24,7033.58,7484.522917,359257.1
NSW,2015/2/16,1,0,22.1,28,25.05,0,6877.61,6724.97,6564.49,6359.56,6158.72,6177.08,6033.75,6061.41,6196.29,6386.21,6669.36,7200.44,7682.01,8132.9,8521.63,8742.36,8947.04,9168.12,9212.12,9366.38,9422,9469.73,9579.52,9552.87,9674.82,9763.32,9886.43,9945.09,9985.84,10074.28,10274.06,10378.39,10418.14,10393.57,10263.08,9992.67,9815.82,9430.16,9236.58,9225.8,9021.01,8751.17,8456.87,8316.1,8064.56,7937.85,7662.65,7528.82,8535.492708,409703.65
NSW,2015/2/17,2,0,21.9,27.8,24.85,0,7411.16,7224.4,6972.27,6690.2,6438.22,6333.59,6265.99,6251.44,6329.77,6511.67,6765.4,7357.79,7807.68,8216.86,8538.5,8769,8927.45,9147.61,9231.9,9316.8,9432.31,9394.99,9500.27,9535.79,9637.26,9720.39,9743.8,9839.41,9894.63,9945.17,10126.47,10242.68,10295.2,10232.76,10147.65,9775.6,9553.92,9335.4,9186.9,9284.69,9074.17,8851.73,8500.52,8357.75,8058.25,8009.94,7805.87,7600.51,8574.827708,411591.73
NSW,2015/2/18,3,0,22.2,27.6,24.9,0,7399.48,7137.89,6898.81,6613.91,6368.07,6258.31,6221.72,6220,6320.55,6541.77,6827.51,7348.12,7798.69,8235.27,8666.47,8840.91,8976.31,9157.73,9267.34,9386.78,9477.35,9523.64,9571.42,9633.74,9622.27,9689.4,9755.57,9813.33,9844.07,9878.1,10026.21,10155.58,10237.62,10118.53,9993.01,9655.73,9470.57,9178.77,9151.37,9109.1,9045.93,8792.92,8499.32,8344.13,8065.1,7872.63,7694.54,7452.2,8544.953958,410157.79
NSW,2015/2/19,4,0,22.2,27.6,24.9,0.4,7316.45,7131.24,6903.54,6607.43,6388.7,6256.16,6207.08,6229.31,6296.47,6578.65,6817.99,7355.41,7823.08,8249.69,8598.83,8825.45,8930.42,9159.91,9277.07,9336.64,9435.89,9456.38,9505.06,9564.14,9587.53,9637.33,9693.77,9730.6,9612.61,9622.74,9696.5,9739.22,9715.29,9600.68,9607.35,9411.28,9286.92,9055.38,9026.92,9163.11,8939.16,8709.51,8400.86,8330.07,8083.67,7926.61,7696.8,7448.71,8457.783542,405973.61
NSW,2015/2/20,5,0,21.7,26.8,24.25,0,7300.75,7087.77,6842.8,6573.99,6353.54,6250.11,6186.59,6196.24,6304.68,6529.05,6816.22,7353.47,7807.3,8213.67,8645.54,8851.31,9009.38,9201.95,9315.31,9418.67,9528.67,9553.82,9561.57,9553.58,9590.63,9613.65,9658.54,9653.47,9645.84,9618.55,9675.31,9737.28,9669.51,9554.75,9419.4,9160.65,8978.33,8808.78,8756.51,8838.07,8718.58,8551.42,8325.61,8311.17,8076.32,7992.35,7838.85,7630.69,8422.505,404280.24
NSW,2015/2/21,6,0,20.5,25.6,23.05,2.5,7382.85,7172.45,6921.99,6602.61,6357.25,6146.98,6137.33,6083.84,6089.63,6191.91,6209.1,6429.72,6610.06,6860.3,7227.25,7618.91,7929.68,8165.88,8281.57,8358.89,8423.55,8471.54,8452.83,8391.37,8306.77,8281.32,8235.54,8235.56,8221.39,8219.01,8224.41,8221.37,8263.96,8238.98,8338.12,8288.73,8266.46,8214.54,8253.37,8259.09,8202.46,8104.63,7944.49,7825.75,7678.98,7595.28,7393.07,7178.9,7635.618125,366509.67
NSW,2015/2/22,7,0,20.7,27.4,24.05,2,7015.62,6820.21,6647.65,6352.24,6178.34,6028.35,5962.97,5936.2,5905.78,6011.19,6025.87,6162.73,6230.94,6422.34,6705.29,7031.09,7325.1,7579.34,7802.62,7941.72,7953.87,8028.49,8060.75,8061.96,8081.35,8101.35,8060.05,8101.98,8166.2,8231.28,8299.1,8376.13,8480.76,8551.51,8700.4,8668.08,8638.45,8539.01,8470.2,8589.89,8467.54,8253.76,8035.68,7783.51,7627.07,7505.04,7276.05,7024.36,7504.571042,360219.41
NSW,2015/2/23,1,0,22.4,27.6,25,0.6,6878.95,6735.62,6579.77,6386.6,6210.79,6160.29,6106,6113.01,6172.74,6420.92,6684.9,7324.44,7856.56,8349.48,8754.86,8885.57,9034.68,9179.53,9284.26,9343.68,9406.97,9419.78,9443.71,9493.68,9562.48,9653.78,9687.17,9665.54,9678.52,9731.63,9933.29,10026.66,10110.71,10063.82,10016.26,9819.02,9695.89,9460.5,9315.24,9333.43,9118.94,8832.57,8415.79,8211.16,7911.38,7785.71,7520.98,7352.46,8481.869167,407129.72
NSW,2015/2/24,2,0,22.2,25.6,23.9,0.6,7167.61,7014.43,6872.63,6584.69,6368.55,6256.12,6144.38,6169.09,6251.95,6430.06,6729.2,7283.43,7797.09,8241.38,8543.76,8744.46,8860.42,8982.52,9176.7,9221.1,9284.38,9268.96,9261.68,9182.06,9178.23,9188.74,9181.78,9182.4,9215.2,9217.47,9261.84,9232.5,9240.59,9149.29,9147.41,8864.27,8837.85,8639.13,8612.57,8604.51,8423.76,8189.09,7953.15,7848.8,7650.33,7484.91,7339.07,7150.12,8179.784583,392629.66
NSW,2015/2/25,3,0,20.1,23.8,21.95,0,6998.62,6845.43,6613.52,6252.38,5996.23,5881.86,5804.05,5810.77,5913.94,6154.93,6471.21,7006.9,7529.64,7985.93,8277.5,8361.94,8521.3,8680.6,8742.9,8840.49,8860.25,8826.25,8866.85,8820,8787.57,8766.07,8759.83,8762.93,8757.32,8785.71,8819.6,8821.42,8916.7,8883.53,8895.38,8676,8606.34,8439.74,8410.15,8353.85,8173.78,7960.49,7758.03,7663.47,7442.84,7474.87,7367.61,7161.99,7885.598125,378508.71
NSW,2015/2/26,4,0,19.9,25.8,22.85,9.4,7039.75,6879,6674.98,6318.92,6140.93,5954.66,5943.75,5943.78,6012.63,6258.67,6533.8,7108.85,7561.52,7998.56,8331.61,8424.83,8490.38,8650.17,8695.11,8772.54,8832.46,8874.51,8902.4,8874.12,8872.29,8886.15,8925.27,9076.21,9068.08,9109.69,9228.04,9277.9,9259.62,9311.82,9300.2,9144.08,8996.37,8866.85,8829.72,8815.29,8618.97,8404.91,8118.81,8013.31,7792.74,7776.1,7609.78,7385.7,8081.371458,387905.83
NSW,2015/2/27,5,0,20,27.5,23.75,15,7280.33,7068.64,6841.92,6533.8,6263.54,6112.35,6065.24,6124.17,6192.39,6444.02,6692.54,7246.22,7779.82,8207.53,8522.39,8670.34,8784.7,8950.8,8998.04,9096.93,9209.43,9203.48,9226.97,9287.08,9299.41,9317.8,9344.32,9393.79,9406.93,9398.89,9458.97,9561.42,9622.95,9601.01,9529.52,9251.13,9064.21,8870.93,8861.14,8935.19,8741.38,8538.31,8310.16,8275.14,8039.96,8002.53,7840.53,7607,8314.068542,399075.29
NSW,2015/2/28,6,0,20.1,27,23.55,0,7425.88,7175.46,6910.06,6617.41,6379.7,6167.32,6095.47,6079.62,6084.72,6119.16,6229.32,6388.05,6525.99,6794.24,7117.28,7395.68,7709.41,7987.05,8010.9,8052.46,8060.05,8094.31,8032.36,8029.14,8102.93,8158.69,8219.75,8274.49,8417.02,8455.31,8671.32,8742.37,8911.62,8950.69,9021.82,9015.14,8911.36,8722.19,8741.52,8735.11,8571.62,8319.41,8099.29,8000.68,7801.86,7680.29,7449.35,7232.54,7722.654375,370687.41
NSW,2015/3/1,7,0,22,36.4,29.2,0,7110.12,6846.48,6642.81,6386.62,6234.43,6105.29,6021.55,5960.44,5946.79,6012.86,5986.02,6117.47,6226.29,6433.73,6696.58,7032.38,7310.47,7544.65,7735.7,7900.21,8095.8,8285.59,8495.42,8724.09,8967.75,9230.78,9474.2,9660.21,9726.3,9884.55,9753.49,9441.31,9203.68,9037.1,8966.5,8801.66,8564.7,8352.36,8230.01,8172.75,7973.79,7713.99,7581.56,7380.76,7147.71,7085.76,6894.8,6681.94,7703.738542,369779.45
NSW,2015/3/2,1,0,18.2,24.6,21.4,15.4,6642.93,6503.53,6342.23,6061.56,5867.4,5788.51,5788.85,5802.62,5894.42,6159.02,6402.06,6992.63,7519.38,7845.49,8193.01,8329.35,8404.57,8491.7,8546.29,8614.19,8647.55,8660.39,8660.04,8701.31,8727.28,8784.66,8744.11,8772.09,8775.73,8778.61,8791.86,8826.15,8844.58,8834.85,8865.87,8736.78,8630.67,8483.72,8489.6,8492.94,8306.36,8128.95,7835.29,7772.18,7596.57,7592.6,7464.54,7311.95,7842.645208,376446.97
NSW,2015/3/3,2,0,16.8,27.7,22.25,0,7248.95,7043.8,6792.86,6535.93,6258.82,6123.22,6053.99,6082.23,6198.77,6393.19,6680.05,7236.75,7693.76,8063.18,8299.29,8374.54,8447.83,8579.56,8678.04,8771.26,8756.92,8856.48,8908.43,8930.57,9056.29,9170.71,9269.63,9370.65,9474.28,9561.71,9674.88,9688.25,9623.98,9578.89,9484.37,9242.79,9141.82,8999.29,9069.21,8979.25,8820.67,8630.39,8332.23,8249.61,7957.61,7878.38,7779.86,7555.76,8241.644375,395598.93
NSW,2015/3/4,3,0,21.5,27.9,24.7,0,7420.68,7230.2,7003.07,6724.38,6439.49,6271.45,6182.67,6226.89,6331.91,6566.42,6824.77,7422.38,7932.21,8350.03,8669.53,8812.69,8906.37,9091.07,9182.06,9226.51,9251.57,9271.45,9325.07,9288.36,9314.06,9432,9604,9691.51,9761.08,9850.16,10049.11,10234.2,10338.67,10367.29,10302.31,10082.09,9978.61,9735.45,9662.83,9613.81,9374.94,9104.78,8736.7,8515.6,8195.59,8049.89,7859.03,7608.76,8612.785417,413413.7
NSW,2015/3/5,4,0,20.4,28.6,24.5,0,7411.46,7198.06,6920.65,6566.11,6345.64,6178.68,6114.53,6123.01,6189.25,6399.62,6709.51,7245.37,7690.37,8141.39,8470.61,8562.59,8591.5,8756.18,8871.21,8873.09,8928.92,8854.16,8828.53,8749.31,8793.57,8780.39,8830.94,8897.88,8863.26,8856.28,8908.78,8886.5,8895.68,8839.03,8811.41,8699.33,8582.18,8468.56,8544.36,8568.84,8363.06,8145.82,7873.27,7801.8,7598.96,7579.23,7400.94,7241.43,8019.817708,384951.25
NSW,2015/3/6,5,0,16.2,30.9,23.55,0,7086.31,6927.14,6727.09,6427.87,6181.65,5988.85,5909.83,5946.51,5956.16,6171.39,6429.6,6982.62,7399.42,7786.42,8083.13,8177.68,8182.09,8207.74,8289.69,8272.91,8193.4,8151.58,8156.62,8118.56,8188.48,8191.66,8201.32,8273.38,8371.01,8401.5,8568.64,8717.23,8817.3,8792.57,8732.95,8534.89,8417.9,8326.76,8400.15,8410.39,8259.8,8110.32,7839.98,7837.32,7711.38,7650.03,7558.54,7360.29,7738.084375,371428.05
NSW,2015/3/7,6,0,19.3,25.4,22.35,1.6,7266.27,7063.22,6810.36,6541.87,6272.79,6104.89,5986.67,5939.78,5979.78,6060.33,6141.11,6311.93,6479.8,6736.4,7028.1,7340.39,7542.12,7757.03,7737.1,7810.97,7753.87,7684.31,7674.79,7645.65,7672.33,7652.83,7610.14,7629.72,7684.08,7707.8,7782.34,7848.08,7980.91,7971.26,8035.8,8025.04,7957.8,7918.52,7995.23,8032.79,7891.78,7714.45,7606.35,7544.12,7415.21,7423.59,7158.97,6982.86,7310.656875,350911.53
NSW,2015/3/8,7,0,19.6,27.6,23.6,0,6858.45,6705.2,6569.12,6273.3,6074.54,5933.83,5847.26,5833.15,5848.59,5903.94,5950.89,6087.42,6254.56,6404.08,6595.81,6925.26,7122.84,7333.24,7473.42,7526.6,7564.22,7594.18,7637.03,7636.38,7699.35,7770.99,7812.89,7861.84,7926.48,8005.46,8098.07,8144,8269.72,8295.29,8342.77,8423.87,8401.64,8295.73,8367.35,8382.36,8252.99,8033.54,7772.2,7637.14,7449.77,7318.69,7103.26,6921.17,7302.914167,350539.88
NSW,2015/3/9,1,0,20.3,31.2,25.75,0,6793.47,6678.06,6490.24,6273.96,6123.52,6036.2,5967.86,5993.41,6163.64,6296.7,6555.28,7126.48,7530.64,7828.98,8198.93,8406.23,8558.85,8795.75,8925.77,9001.06,9052.54,9070.5,9127.54,9194.28,9381.61,9446.85,9561.97,9728.8,9809.14,9872.51,10092.48,10236.18,10330.14,10364.38,10361.16,10053.72,9841.79,9609.84,9554.97,9410.49,9097.24,8798.9,8432.5,8257.69,7971.69,7881.73,7646.18,7466.64,8404.135208,403398.49
NSW,2015/3/10,2,0,21.1,24.5,22.8,0,7269.98,7096.72,6902.22,6576.78,6392.73,6237.77,6217.56,6200.36,6270.4,6495.25,6810.62,7399.48,7853.31,8236.4,8586.12,8705.63,8865.12,8992.98,9099.74,9173.57,9232.65,9275.16,9332.87,9307.82,9344.49,9416.37,9441.74,9495.47,9459.78,9420.26,9479.27,9483.83,9479.46,9343.39,9296.32,9047.79,9059.1,8913.85,8995.27,8881.03,8665.86,8518.51,8252.99,8186.56,7902.48,7832.53,7658.39,7414.52,8323.34375,399520.5
NSW,2015/3/11,3,0,21.3,27.9,24.6,0,7329.83,7124.4,6906.34,6587.69,6368.31,6240.72,6167.57,6162.94,6239.85,6483.91,6804.17,7376.4,7903.41,8277.25,8575.11,8723.83,8817.97,8995.82,9103.66,9206.29,9283.16,9286.54,9333.7,9366.73,9450.57,9584.89,9714.02,9837.91,9939.99,10073.67,10235.86,10238.63,10241.56,10071.31,9983.43,9672.02,9541.47,9237.52,9067.07,8908.84,8654.87,8415.75,8093.12,7991.06,7745.7,7675.38,7513.04,7332.46,8455.952917,405885.74
NSW,2015/3/12,4,0,20,28.7,24.35,0.4,7212.95,6977.57,6754.4,6452.6,6258.64,6115.81,6092.18,6088.22,6169.07,6418.47,6665.05,7260.8,7765.33,8143.02,8478.64,8626.85,8732.98,8918.7,8987.47,9030.14,9091.04,9070.84,9158.86,9094.23,9128.64,9201.19,9327.89,9379.46,9388.11,9384.14,9493.47,9451.22,9430.86,9311.61,9285.47,9117.51,9008.44,8873.59,8906.04,8795.52,8599.82,8331.89,8040.52,7939.5,7694.98,7565.14,7432.89,7282.77,8206.969375,393934.53
NSW,2015/3/13,5,0,20.1,21.9,21,2.4,7157.11,6981.27,6741.82,6448.51,6255.34,6154.54,6088.85,6115.74,6172.61,6439.85,6681.6,7237.67,7733.8,8194.88,8515.3,8598.51,8652.56,8710.03,8749.66,8705.77,8701.75,8662.73,8657.29,8581.93,8521.98,8501.35,8450.08,8391.1,8354.14,8312,8425.6,8391.39,8362.1,8376.83,8358.01,8173.89,8138.67,8161.38,8159.66,8071.11,7898.86,7693.62,7487.31,7530.25,7427.2,7429.26,7381.91,7218.08,7794.89375,374154.9
NSW,2015/3/14,6,0,15.8,24.5,20.15,3,7119.27,6952.5,6723.81,6428.01,6134.07,6015.32,5893.54,5824.89,5813.68,5887.06,6012.44,6205.24,6391.9,6652.97,6961.87,7243.98,7434.95,7601.03,7616.9,7618.32,7605.29,7526.58,7485.81,7402.46,7252,7225.56,7198.43,7160.23,7128.56,7180.98,7324.39,7435.96,7489.95,7461.88,7623.78,7556.39,7558.96,7566.8,7757.6,7663.07,7534.4,7337.71,7187.78,7149.41,7023.51,7025.79,6886.71,6707.79,7041.448542,337989.53
NSW,2015/3/15,7,0,17.7,24.9,21.3,0,6564.12,6479.95,6325.23,6056.12,5882.01,5776.11,5739.98,5678.53,5677.65,5715.58,5750.45,5844.82,5939.62,6045.43,6373.78,6664.5,6864.15,7131.62,7250.01,7323.8,7312.84,7219.38,7251.83,7203.96,7204.36,7134.9,7042.4,6995.85,6934.23,6976.47,7057.76,7128,7284.47,7372.23,7508.54,7614.25,7657.17,7699.31,7788.97,7658.45,7486.59,7305.5,7072.04,6923.57,6773.09,6767.09,6586.92,6488.69,6802.756667,326532.32
NSW,2015/3/16,1,0,16.3,23.6,19.95,7.6,6354.44,6243.92,6153.18,5924.49,5762.24,5674.2,5663.78,5690.38,5756.27,5974.87,6274.48,6878.52,7432.43,7895.65,8185.95,8229.4,8204.69,8305.13,8383.5,8385.68,8435.88,8438.1,8406.66,8386.79,8330.22,8334.89,8301.54,8348.65,8301.25,8328.18,8392.64,8423,8471.35,8526.36,8539.93,8459.41,8384.52,8311.1,8427.24,8211.06,8007.25,7848.3,7606.71,7581.41,7433.16,7441.73,7286.67,7200.46,7615.367917,365537.66
NSW,2015/3/17,2,0,15.3,24.4,19.85,0,7086.05,6968.45,6747.6,6445.85,6194.21,6074.65,6014.59,6012.08,6088.45,6326.01,6536.69,7189.89,7672.07,8013.47,8346.24,8383.92,8354.56,8396.92,8390.08,8441.22,8458.61,8403.21,8502.98,8482.96,8461.4,8516.27,8525.67,8487.86,8535.41,8548.82,8586.49,8700.28,8661.69,8630.49,8657.28,8556.33,8506.29,8481.02,8572.52,8466.46,8324.9,8128.12,7849.29,7756.26,7661.22,7585.91,7401.52,7328.04,7842.922917,376460.3
NSW,2015/3/18,3,0,19.7,29.9,24.8,0,7207.93,7058.89,6847.08,6529.29,6262.57,6103.07,6025.32,6028.39,6100.07,6366.77,6610.67,7196.23,7736.82,8141.09,8510.76,8646.22,8682.41,8776.3,8814.62,8817.59,8842.65,8902.51,8945.05,8920.57,8986.08,9026.56,9026.18,9067.76,9158.35,9208.34,9298.9,9447.05,9537.38,9406.93,9363.36,9173.42,9105.88,9040.2,9142.66,9005.25,8792.45,8581.52,8283.96,8168.06,7864.67,7789.62,7658.01,7473.02,8201.635,393678.48
NSW,2015/3/19,4,0,19.6,28.9,24.25,1,7336.61,7132.54,6921.42,6626.78,6367.43,6246.38,6134.89,6134.76,6193.8,6405.23,6679.36,7270.15,7784.34,8137.79,8395.98,8504.04,8559.54,8744.76,8870.4,8974.01,9051.8,9065.75,9133.99,9166.21,9236.12,9424.72,9543.88,9621.46,9731.56,9795.35,9999.28,10116.36,10237.17,10266.94,10322.3,10064.41,9897.85,9791.83,9826.62,9571.75,9293.35,8966.26,8573.24,8408.29,8114.45,7990.14,7819.24,7628.75,8501.651667,408079.28
NSW,2015/3/20,5,0,20,31.4,25.7,0,7453.67,7216.69,7044.67,6705.44,6431.86,6319.35,6231.44,6208.59,6246.94,6473.39,6758.4,7277.62,7842.9,8175.1,8514.41,8667.32,8706.65,8930.14,9025.67,9127.79,9317.71,9402.58,9521.79,9593.65,9734.39,9789.92,9843.46,9896.77,9824.58,9693.76,9630.61,9554.19,9465.35,9313.49,9178.67,8855.33,8786.62,8737.52,8649.41,8391.39,8197.77,7978.81,7746.55,7781.71,7572.6,7568.63,7456.87,7279.58,8294.203125,398121.75
NSW,2015/3/21,6,0,18.3,23.1,20.7,0,7102.36,6919.89,6671.82,6381.78,6092.59,5920.75,5877.8,5822.89,5877.94,5970.3,6066.17,6294.7,6474.57,6726.12,7029.67,7396.17,7555.36,7799.95,7836.7,7875.62,7823.54,7779.75,7704.38,7575.74,7512.59,7423.23,7385.7,7297.98,7271.67,7265.45,7277.39,7271.67,7368.54,7403.6,7492.84,7511.51,7541.01,7708.92,7663.67,7559.45,7422.92,7261.09,7128,7117.44,7022.95,7063.5,6856.93,6698.85,7085.48875,340103.46
NSW,2015/3/22,7,0,18.6,24.4,21.5,0.2,6594.87,6427.35,6274.91,6009.64,5830.54,5721.17,5720.23,5650.92,5639.77,5687.25,5774.35,5933.56,6101.07,6278.47,6554.29,6851.31,7131.04,7324.96,7414,7567.13,7547.72,7556.77,7559.84,7544.67,7502.73,7426.81,7445.87,7369.33,7386.15,7433.25,7506.99,7590.09,7719.56,7697.64,7841.03,7958.42,8006.01,8020.29,8069.16,7904.71,7699.76,7528.15,7355.91,7182.55,7060.46,7031.5,6845.99,6694.24,7020.258958,336972.43
NSW,2015/3/23,1,0,18.4,26.5,22.45,0.8,6599.56,6410.57,6308.45,6072.81,5925.58,5843.37,5810.8,5833.52,5935.47,6170.72,6464.09,7068.19,7628.26,8032.57,8330.8,8451.3,8509.76,8677.57,8732.23,8786.16,8785.2,8708.02,8730.16,8701.36,8780.87,8797.87,8902.19,8940.71,9017.97,9040.15,9183.98,9235.78,9344.61,9351.29,9378.67,9164.02,9045.71,9022.31,9099.21,8841.8,8573.04,8355.07,8060.93,8003.05,7828.08,7734.57,7633.31,7404.22,8026.165208,385255.93
NSW,2015/3/24,2,0,20.6,27.6,24.1,0,7283.73,6996.73,6800.28,6581.9,6283.09,6147.88,6057.14,6016.05,6106.17,6311.67,6650.76,7281.61,7822.65,8278.7,8620.27,8755.3,8789.29,8886.51,8964.82,9049.23,9117.91,9117.32,9146.03,9205.13,9332.58,9293.94,9235.98,9135.96,9117.81,9038.03,8980.05,9001.93,8961.71,8955.48,8941.52,8875.4,8853.13,8787.48,8711.33,8557.65,8331.68,8196.63,7888.06,7852.83,7639.06,7595.68,7449.78,7306.63,8131.46875,390310.5
NSW,2015/3/25,3,0,15,24.8,19.9,27,7171.71,6994.65,6777.4,6494.68,6258.05,6063.64,6022.37,6014.01,6095.83,6307,6586.75,7153.6,7704.26,8049.87,8277.87,8305.71,8267.56,8307.96,8318.44,8350.41,8371.01,8366.69,8356.6,8347.19,8357.55,8389.5,8402.4,8392.94,8339.55,8356.45,8408.29,8485.54,8514.8,8445.15,8489.18,8355.49,8362.04,8374.56,8446.59,8263.32,8079.54,7878,7654.88,7629.72,7471.94,7465.97,7423.75,7289.01,7754.987917,372239.42
NSW,2015/3/26,4,0,16.9,28.7,22.8,0.1,7144.16,6994.55,6718.56,6439.2,6126.05,6003.67,5940.78,5916.4,5970.76,6204.64,6487.28,7039.84,7576.43,7977.47,8218.02,8246.19,8325.97,8336.8,8306.21,8312.54,8315.85,8258.77,8349.24,8329.28,8329.01,8344.35,8327.84,8404.11,8445.6,8467.84,8576.49,8591.18,8670.52,8671.48,8653.45,8539.94,8550.23,8565.61,8591.46,8449,8226.66,8024.18,7706.34,7641.65,7469.31,7413.16,7336.08,7152.98,7764.315208,372687.13
NSW,2015/3/27,5,0,14.7,27.6,21.15,0,7018.32,6797.39,6590.69,6294.95,6012.99,5856.54,5792.37,5795.84,5844.17,6080.65,6391.72,6931.63,7469.13,7817.48,8105.09,8178.8,8130.51,8141.56,8094.81,8059.76,7951.41,7907.04,7886.89,7859.47,7852.36,7796.18,7817.45,7866.68,7829,7814.29,7879.85,7980.59,8054.41,8025.59,8039.2,7915.65,7888.5,8001.51,8090.91,7904.96,7743.46,7558.32,7433.85,7439.87,7346.35,7329.11,7232.17,7149.73,7437.483333,356999.2
NSW,2015/3/28,6,0,14.7,24.5,19.6,0,6988.4,6867.25,6634.07,6389.26,6116.43,5881.7,5807.62,5791.91,5738.99,5831.67,5957.95,6185.21,6448.37,6669.76,7042.3,7219.68,7411.09,7519.09,7430.81,7381.47,7317.52,7173.66,7146.58,7054.39,6973.16,6952.72,6931.34,6939.93,6901.77,6958.22,7060.65,7113.09,7237.8,7212.73,7344.25,7439.67,7512.51,7636.5,7604.23,7464.75,7307.6,7161.81,7064.44,7081.79,7008.39,7016.33,6815.38,6689.9,6904.877917,331434.14
NSW,2015/3/29,7,0,15.2,24.7,19.95,0,6607.19,6408.14,6270.58,5981.71,5803.31,5695.57,5613.56,5569.25,5552.69,5651.21,5712.68,5895.97,6044.44,6210.32,6477.52,6755.53,6961.14,7112.9,7136.8,7194.62,7097.85,7108.51,7096.83,7047,7014.56,7000.23,7008.27,7033.8,7108.82,7120.98,7222.57,7360.63,7464.77,7505.57,7659.51,7818.98,7856.05,7976.73,7896.14,7767.67,7524.89,7321.85,7231.65,7052.88,6951.27,6914.76,6781.69,6649.86,6838.530208,328249.45
NSW,2015/3/30,1,0,17.3,23.9,20.6,0,6548.51,6415.49,6307.57,6065.84,5899.19,5777.14,5749.66,5748.33,5852.28,6115.34,6382.78,6954.12,7400.25,7861.01,8257.7,8381.36,8432.62,8528.68,8523.15,8531.72,8556.95,8516.01,8503.5,8463.34,8438.48,8417.95,8445.04,8449.53,8471.66,8451.89,8535.22,8558.81,8660.62,8664.58,8686.62,8633.09,8658.9,8650.3,8565.67,8299.42,8082.97,7895.13,7638.72,7567.93,7395.06,7421.93,7317.27,7151.74,7725.647292,370831.07
NSW,2015/3/31,2,0,17.3,24.1,20.7,23,7045.58,6885.17,6713.41,6437.96,6177.92,5987.12,5910.79,5881.17,5945.58,6209.98,6508.87,7057.55,7650.74,8056.56,8302.07,8345.06,8353.85,8470.83,8536.88,8551.77,8531.52,8533.36,8514.42,8460.41,8493.56,8452.9,8444.04,8411.17,8412.85,8385.52,8452.33,8417.3,8466.75,8472.92,8508.38,8393.32,8436.66,8495.45,8426.77,8232.93,8004.12,7745.68,7538.65,7517.97,7376.93,7323.66,7253.72,7148.9,7747.521875,371881.05
NSW,2015/4/1,3,0,17.8,25.3,21.55,4.6,7022.59,6881.85,6716.48,6426.63,6158.14,5964.69,5896.3,5911.56,5979.21,6223.72,6480.91,7055.6,7539.28,7960.25,8227.78,8321.26,8351.39,8437.68,8439.2,8508.41,8489.98,8492.39,8476.05,8467.25,8420.93,8436.23,8492.83,8501.26,8542.79,8533.31,8606.48,8689.55,8752.39,8729.96,8690.64,8555.43,8640.28,8765.3,8692.82,8507.17,8320.45,8058.59,7766.96,7730.82,7555.42,7505.85,7403.58,7248.97,7824.512708,375576.61
NSW,2015/4/2,4,0,18.5,27.9,23.2,0.1,7119.35,6961.39,6723.01,6430.66,6145.4,5991.36,5871.12,5868.17,5908.62,6176.76,6442.93,7021.35,7504.04,7796.97,8103.35,8210.52,8247.9,8329.36,8419.53,8455.54,8490.96,8502.97,8555.28,8513.21,8542.42,8630.27,8676.04,8697.26,8666.59,8674.46,8761.49,8807.3,8822.98,8750.4,8764.49,8577.85,8690,8713.19,8536.55,8263.36,8058.93,7782.3,7497.42,7474.13,7327.03,7336.31,7253.87,7107.95,7795.882083,374202.34
NSW,2015/4/3,5,0,17.9,19,18.45,0.2,6990.57,6819.13,6601.52,6303.57,5999.35,5851.27,5722.97,5685.93,5658.15,5703.84,5777.82,5921,6028.25,6150.06,6374.33,6602.81,6781.7,7005.16,7122.72,7215.34,7273.33,7269.07,7223.75,7237.07,7193.78,7095.08,6987.36,6921.08,6906.39,6869.94,6892.82,6939.42,7040.7,7201.74,7341.02,7397.92,7492.17,7527.73,7359.53,7162.13,7040.49,6949.95,6891.3,6912.11,6893.1,6995.98,6957.19,6887.8,6774.488333,325175.44
